datetime,dep,tx_incidence,tx_positivite,taux_occupation_sae
2021-12-02,31,445.7,6.29,44.9
2021-12-02,26,709.4,9.79,35.4
2021-12-02,90,468.1,7.19,34.3
2021-12-02,68,571.8,7.03,35.1
2021-12-02,01,573.7,9.33,35.4
2021-12-02,28,292.0,6.44,47.2
2021-12-02,47,638.4,8.49,32.5
2021-12-02,92,466.8,5.49,36.1
2021-12-02,16,288.6,6.2,32.5
2021-12-02,58,264.0,6.57,34.3
2021-12-02,88,315.1,5.71,35.1
2021-12-02,94,401.8,5.7,36.1
2021-12-02,32,453.1,6.92,44.9
2021-12-02,03,244.8,5.31,35.4
2021-12-02,43,509.9,8.42,35.4
2021-12-02,91,312.6,5.53,36.1
2021-12-02,2A,362.0,5.3,50.0
2021-12-02,2B,482.3,6.97,50.0
2021-12-02,51,293.0,5.36,35.1
2021-12-02,22,198.8,4.63,27.8
2021-12-02,08,421.8,5.77,35.1
2021-12-02,49,358.4,6.5,49.7
2021-12-02,25,571.3,7.93,34.3
2021-12-02,39,638.8,8.41,34.3
2021-12-02,61,281.3,6.0,24.2
2021-12-02,53,180.4,4.54,49.7
2021-12-02,10,338.2,6.34,35.1
2021-12-02,34,545.5,7.31,44.9
2021-12-02,12,357.8,5.82,44.9
2021-12-02,29,213.0,4.69,27.8
2021-12-02,30,441.4,7.3,44.9
2021-12-02,09,470.5,7.48,44.9
2021-12-02,95,381.9,6.24,36.1
2021-12-02,974,290.7,5.18,30.8
2021-12-02,11,347.5,6.74,44.9
2021-12-02,05,470.5,8.39,46.1
2021-12-02,80,254.5,5.18,39.3
2021-12-02,59,488.7,6.28,39.3
2021-12-02,19,285.8,6.25,32.5
2021-12-02,38,498.9,7.88,35.4
2021-12-02,33,449.7,6.62,32.5
2021-12-02,56,351.5,6.56,27.8
2021-12-02,63,376.2,6.44,35.4
2021-12-02,74,605.4,8.88,35.4
2021-12-02,24,366.6,7.77,32.5
2021-12-02,44,406.4,6.38,49.7
2021-12-02,62,358.8,5.8,39.3
2021-12-02,17,308.8,6.21,32.5
2021-12-02,54,381.2,5.76,35.1
2021-12-02,55,263.7,5.7,35.1
2021-12-02,79,199.4,5.35,32.5
2021-12-02,50,194.4,4.46,24.2
2021-12-02,04,621.7,8.6,46.1
2021-12-02,57,353.9,5.56,35.1
2021-12-02,87,278.6,6.27,32.5
2021-12-02,45,322.3,6.96,47.2
2021-12-02,69,605.7,7.58,35.4
2021-12-02,66,533.4,7.8,44.9
2021-12-02,77,323.8,5.9,36.1
2021-12-02,973,90.5,3.94,53.8
2021-12-02,35,333.7,5.71,27.8
2021-12-02,72,261.7,5.6,49.7
2021-12-02,48,150.8,5.18,44.9
2021-12-02,15,191.9,4.14,35.4
2021-12-02,18,313.4,6.69,47.2
2021-12-02,27,245.7,5.42,24.2
2021-12-02,89,246.0,5.67,34.3
2021-12-02,86,281.7,5.67,32.5
2021-12-02,81,267.1,5.68,44.9
2021-12-02,83,472.4,6.95,46.1
2021-12-02,02,264.4,6.08,39.3
2021-12-02,23,350.0,6.25,32.5
2021-12-02,60,293.6,5.83,39.3
2021-12-02,82,398.7,6.28,44.9
2021-12-02,07,810.7,10.34,35.4
2021-12-02,84,531.6,8.36,46.1
2021-12-02,06,491.1,6.6,46.1
2021-12-02,46,441.2,7.23,44.9
2021-12-02,71,485.6,8.71,34.3
2021-12-02,52,239.3,5.88,35.1
2021-12-02,65,642.8,8.17,44.9
2021-12-02,41,175.4,4.51,47.2
2021-12-02,73,557.2,9.02,35.4
2021-12-02,40,465.6,7.33,32.5
2021-12-02,14,199.4,4.01,24.2
2021-12-02,67,559.3,6.57,35.1
2021-12-02,78,393.3,5.92,36.1
2021-12-02,37,300.1,5.65,47.2
2021-12-02,75,564.2,5.18,36.1
2021-12-02,42,531.8,8.24,35.4
2021-12-02,976,23.3,1.4,0.0
2021-12-02,971,35.3,1.86,25.9
2021-12-02,85,342.7,6.1,49.7
2021-12-03,973,87.7,3.72,53.8
2021-12-03,86,292.4,5.95,34.5
2021-12-03,83,498.3,7.07,48.5
2021-12-03,69,643.8,7.78,36.7
2021-12-03,70,370.5,7.2,36.9
2021-12-03,04,661.6,9.04,48.5
2021-12-03,31,466.6,6.42,47.3
2021-12-03,26,781.5,10.05,36.7
2021-12-03,68,600.6,7.24,40.4
2021-12-03,41,179.7,4.47,51.1
2021-12-03,06,518.8,6.78,48.5
2021-12-03,24,394.0,7.94,34.5
2021-12-03,36,187.0,5.41,51.1
2021-12-03,974,302.7,5.2,25.0
2021-12-03,79,219.8,5.63,34.5
2021-12-03,40,479.4,7.35,34.5
2021-12-03,05,493.8,8.63,48.5
2021-12-03,89,265.6,6.13,36.9
2021-12-03,22,197.2,4.54,28.4
2021-12-03,08,423.3,5.79,40.4
2021-12-03,81,285.6,5.93,47.3
2021-12-03,67,587.5,6.68,40.4
2021-12-03,12,381.2,6.15,47.3
2021-12-03,59,507.8,6.39,40.9
2021-12-03,76,240.3,4.09,25.4
2021-12-03,60,295.8,5.67,40.9
2021-12-03,07,833.4,10.64,36.7
2021-12-03,13,611.3,6.88,48.5
2021-12-03,23,344.0,6.24,34.5
2021-12-03,82,412.8,6.4,47.3
2021-12-03,02,280.6,6.42,40.9
2021-12-03,30,468.2,7.32,47.3
2021-12-03,88,332.9,5.95,40.4
2021-12-03,38,526.6,8.05,36.7
2021-12-03,58,271.6,6.49,36.9
2021-12-03,19,308.7,6.41,34.5
2021-12-03,93,372.5,5.7,37.9
2021-12-03,15,205.2,4.61,36.7
2021-12-03,95,403.3,6.37,37.9
2021-12-03,66,581.6,8.0,47.3
2021-12-03,971,36.1,1.78,33.3
2021-12-03,56,358.1,6.5,28.4
2021-12-03,42,558.9,8.32,36.7
2021-12-03,57,364.2,5.65,40.4
2021-12-03,27,249.9,5.5,25.4
2021-12-03,47,661.4,8.52,34.5
2021-12-03,03,265.3,5.45,36.7
2021-12-03,62,367.6,5.89,40.9
2021-12-03,94,423.3,5.76,37.9
2021-12-03,73,585.8,9.11,36.7
2021-12-03,39,657.8,8.55,36.9
2021-12-03,29,227.2,4.8,28.4
2021-12-03,91,331.0,5.68,37.9
2021-12-03,87,292.4,6.37,34.5
2021-12-03,16,284.3,6.15,34.5
2021-12-03,92,478.7,5.48,37.9
2021-12-03,18,341.1,7.13,51.1
2021-12-03,49,366.8,6.52,60.2
2021-12-03,11,364.6,6.74,47.3
2021-12-03,48,152.1,5.3,47.3
2021-12-03,72,270.1,5.63,60.2
2021-12-03,78,416.7,6.1,37.9
2021-12-03,32,476.7,7.0,47.3
2021-12-03,09,486.9,7.73,47.3
2021-12-03,71,514.2,8.82,36.9
2021-12-03,77,345.3,6.04,37.9
2021-12-03,01,605.7,9.42,36.7
2021-12-03,45,351.6,7.17,51.1
2021-12-03,43,532.0,8.76,36.7
2021-12-03,34,572.0,7.36,47.3
2021-12-03,976,25.8,1.51,0.0
2021-12-03,54,395.3,5.89,40.4
2021-12-03,2A,375.6,5.39,61.1
2021-12-03,33,475.0,6.78,34.5
2021-12-03,17,323.9,6.33,34.5
2021-12-03,44,423.5,6.41,60.2
2021-12-03,74,650.6,9.16,36.7
2021-12-03,37,307.7,5.65,51.1
2021-12-03,35,343.4,5.72,28.4
2021-12-03,28,302.0,6.41,51.1
2021-12-03,50,193.6,4.46,25.4
2021-12-03,80,263.8,5.28,40.9
2021-12-03,972,179.8,5.02,157.7
2021-12-03,10,366.2,6.74,40.4
2021-12-03,64,589.5,6.91,34.5
2021-12-03,53,201.4,4.84,60.2
2021-12-03,65,653.3,8.45,47.3
2021-12-03,46,471.2,7.58,47.3
2021-12-03,25,601.7,8.03,36.9
2021-12-03,75,583.6,5.23,37.9
2021-12-03,85,364.8,6.34,60.2
2021-12-03,52,258.2,6.28,40.4
2021-12-03,14,205.4,4.07,25.4
2021-12-03,61,280.6,6.12,25.4
2021-12-03,21,431.2,6.93,36.9
2021-12-03,63,405.0,6.82,36.7
2021-12-03,84,568.8,8.55,48.5
2021-12-03,2B,493.8,7.07,61.1
2021-12-03,51,312.2,5.46,40.4
2021-12-03,55,265.9,5.71,40.4
2021-12-03,90,476.6,7.34,36.9
2021-12-04,02,286.1,6.4,40.6
2021-12-04,74,666.9,9.06,38.1
2021-12-04,49,372.6,6.45,55.8
2021-12-04,88,344.9,5.96,41.3
2021-12-04,38,539.8,8.07,38.1
2021-12-04,30,491.1,7.37,40.1
2021-12-04,33,486.6,6.72,36.4
2021-12-04,67,604.7,6.61,41.3
2021-12-04,59,521.7,6.43,40.6
2021-12-04,01,618.0,9.23,38.1
2021-12-04,76,246.5,4.11,25.0
2021-12-04,46,481.0,7.55,40.1
2021-12-04,21,444.9,6.92,36.9
2021-12-04,60,301.1,5.57,40.6
2021-12-04,28,310.0,6.36,48.9
2021-12-04,23,349.2,6.43,36.4
2021-12-04,81,297.5,5.98,40.1
2021-12-04,78,428.4,6.1,38.1
2021-12-04,84,590.9,8.57,49.6
2021-12-04,34,584.6,7.29,40.1
2021-12-04,40,480.6,7.2,36.4
2021-12-04,94,433.3,5.72,38.1
2021-12-04,16,287.5,6.07,36.4
2021-12-04,92,495.3,5.53,38.1
2021-12-04,69,662.6,7.81,38.1
2021-12-04,35,349.0,5.68,28.4
2021-12-04,51,324.6,5.5,41.3
2021-12-04,26,819.3,10.13,38.1
2021-12-04,55,264.8,5.64,41.3
2021-12-04,24,400.8,7.76,36.4
2021-12-04,63,418.0,6.84,38.1
2021-12-04,31,474.7,6.37,40.1
2021-12-04,75,597.6,5.21,38.1
2021-12-04,25,627.3,8.05,36.9
2021-12-04,83,526.1,7.17,49.6
2021-12-04,10,375.0,6.77,41.3
2021-12-04,65,666.1,8.44,40.1
2021-12-04,80,272.9,5.34,40.6
2021-12-04,73,599.2,9.05,38.1
2021-12-04,18,362.7,7.41,48.9
2021-12-04,08,442.5,5.99,41.3
2021-12-04,48,169.1,5.59,40.1
2021-12-04,19,317.1,6.34,36.4
2021-12-04,56,369.1,6.52,28.4
2021-12-04,03,275.6,5.43,38.1
2021-12-04,17,338.9,6.44,36.4
2021-12-04,62,374.8,5.9,40.6
2021-12-04,971,35.0,1.56,25.9
2021-12-04,54,399.4,5.83,41.3
2021-12-04,57,369.6,5.57,41.3
2021-12-04,29,234.8,4.83,28.4
2021-12-04,39,660.5,8.43,36.9
2021-12-04,91,345.2,5.68,38.1
2021-12-04,43,552.7,8.85,38.1
2021-12-04,66,602.3,7.96,40.1
2021-12-04,77,363.2,6.09,38.1
2021-12-04,32,502.0,7.15,40.1
2021-12-04,68,619.5,7.25,41.3
2021-12-04,93,381.1,5.63,38.1
2021-12-04,72,278.8,5.62,55.8
2021-12-04,05,501.6,8.47,49.6
2021-12-04,52,270.6,6.31,41.3
2021-12-04,06,541.5,6.79,49.6
2021-12-04,85,378.2,6.36,55.8
2021-12-04,79,225.2,5.47,36.4
2021-12-04,53,214.2,4.92,55.8
2021-12-04,90,484.5,7.3,36.9
2021-12-04,44,429.7,6.34,55.8
2021-12-04,972,176.4,4.52,161.5
2021-12-04,64,603.2,6.91,36.4
2021-12-04,976,26.1,1.42,16.7
2021-12-04,12,388.4,6.23,40.1
2021-12-04,11,385.0,6.8,40.1
2021-12-04,04,694.3,8.98,49.6
2021-12-04,22,207.0,4.67,28.4
2021-12-04,58,287.1,6.75,36.9
2021-12-04,86,296.5,5.9,36.4
2021-12-04,41,180.6,4.41,48.9
2021-12-04,37,320.5,5.71,48.9
2021-12-04,15,207.3,4.66,38.1
2021-12-04,2B,498.7,6.89,61.1
2021-12-04,45,376.0,7.37,48.9
2021-12-04,13,628.7,6.85,49.6
2021-12-04,973,90.5,3.64,61.5
2021-12-04,61,286.4,6.07,25.0
2021-12-04,50,202.6,4.55,25.0
2021-12-04,42,572.9,8.24,38.1
2021-12-04,89,293.6,6.56,36.9
2021-12-04,87,292.6,6.18,36.4
2021-12-04,2A,380.5,5.41,61.1
2021-12-04,14,209.6,4.04,25.0
2021-12-04,95,414.4,6.3,38.1
2021-12-04,82,422.3,6.47,40.1
2021-12-04,70,380.8,7.24,36.9
2021-12-04,27,256.2,5.53,25.0
2021-12-04,07,873.4,10.84,38.1
2021-12-04,47,671.7,8.43,36.4
2021-12-04,36,193.4,5.41,48.9
2021-12-04,09,503.3,7.88,40.1
2021-12-04,974,308.0,5.14,23.1
2021-12-04,71,535.0,8.95,36.9
2021-12-05,11,388.2,6.81,41.6
2021-12-05,82,413.9,6.35,41.6
2021-12-05,32,504.6,7.13,41.6
2021-12-05,91,348.6,5.69,37.8
2021-12-05,2A,382.3,5.38,72.2
2021-12-05,61,290.4,6.12,25.8
2021-12-05,16,288.4,6.07,36.2
2021-12-05,15,209.4,4.67,38.5
2021-12-05,62,376.7,5.89,42.2
2021-12-05,42,575.4,8.19,38.5
2021-12-05,93,385.0,5.66,37.8
2021-12-05,89,293.6,6.54,36.9
2021-12-05,59,530.6,6.47,42.2
2021-12-05,05,513.6,8.61,50.4
2021-12-05,70,384.7,7.28,36.9
2021-12-05,26,822.8,10.11,38.5
2021-12-05,31,474.9,6.36,41.6
2021-12-05,36,194.4,5.37,49.4
2021-12-05,974,311.8,5.16,23.1
2021-12-05,92,495.4,5.5,37.8
2021-12-05,38,543.4,8.07,38.5
2021-12-05,10,374.3,6.72,41.9
2021-12-05,56,370.7,6.52,28.4
2021-12-05,25,631.4,8.06,36.9
2021-12-05,29,234.8,4.81,28.4
2021-12-05,27,257.5,5.55,25.8
2021-12-05,2B,504.8,6.92,72.2
2021-12-05,51,324.2,5.45,41.9
2021-12-05,971,36.9,1.62,25.9
2021-12-05,57,367.8,5.51,41.9
2021-12-05,53,216.1,4.94,58.6
2021-12-05,49,372.5,6.41,58.6
2021-12-05,28,310.0,6.32,49.4
2021-12-05,34,594.9,7.37,41.6
2021-12-05,74,672.6,9.02,38.5
2021-12-05,44,429.5,6.3,58.6
2021-12-05,973,90.1,3.64,61.5
2021-12-05,72,279.0,5.57,58.6
2021-12-05,17,341.4,6.43,36.2
2021-12-05,45,378.8,7.4,49.4
2021-12-05,54,401.8,5.84,41.9
2021-12-05,73,599.5,8.94,38.5
2021-12-05,80,277.8,5.41,42.2
2021-12-05,976,24.3,1.36,16.7
2021-12-05,77,366.4,6.13,37.8
2021-12-05,65,670.1,8.46,41.6
2021-12-05,18,362.0,7.36,49.4
2021-12-05,48,166.5,5.41,41.6
2021-12-05,14,212.2,4.05,25.8
2021-12-05,87,294.8,6.2,36.2
2021-12-05,35,350.2,5.66,28.4
2021-12-05,50,204.6,4.59,25.8
2021-12-05,75,605.3,5.22,37.8
2021-12-05,55,262.1,5.58,41.9
2021-12-05,63,420.4,6.83,38.5
2021-12-05,33,490.1,6.73,36.2
2021-12-05,37,321.4,5.72,49.4
2021-12-05,41,180.9,4.4,49.4
2021-12-05,43,554.0,8.82,38.5
2021-12-05,04,705.8,9.04,50.4
2021-12-05,69,666.3,7.81,38.5
2021-12-05,01,620.0,9.16,38.5
2021-12-05,09,505.9,7.83,41.6
2021-12-05,68,620.8,7.21,41.9
2021-12-05,21,446.6,6.93,36.9
2021-12-05,90,487.4,7.3,36.9
2021-12-05,972,174.5,4.4,161.5
2021-12-05,40,479.9,7.15,36.2
2021-12-05,79,226.5,5.47,36.2
2021-12-05,64,604.7,6.9,36.2
2021-12-05,46,483.9,7.55,41.6
2021-12-05,85,383.5,6.39,58.6
2021-12-05,52,273.0,6.35,41.9
2021-12-05,86,298.8,5.93,36.2
2021-12-05,24,401.8,7.72,36.2
2021-12-05,84,603.9,8.64,50.4
2021-12-05,83,527.4,7.13,50.4
2021-12-05,78,443.7,6.22,37.8
2021-12-05,71,538.7,8.97,36.9
2021-12-05,19,318.7,6.29,36.2
2021-12-05,81,300.1,6.0,41.6
2021-12-05,66,606.0,7.94,41.6
2021-12-05,07,875.0,10.81,38.5
2021-12-05,03,275.3,5.41,38.5
2021-12-05,13,633.5,6.84,50.4
2021-12-05,08,445.2,5.99,41.9
2021-12-05,47,671.4,8.42,36.2
2021-12-05,30,496.2,7.37,41.6
2021-12-05,95,416.9,6.29,37.8
2021-12-05,39,663.6,8.44,36.9
2021-12-05,06,547.4,6.78,50.4
2021-12-05,23,348.3,6.37,36.2
2021-12-05,67,606.0,6.57,41.9
2021-12-05,22,205.6,4.64,28.4
2021-12-05,58,290.1,6.77,36.9
2021-12-05,94,438.1,5.71,37.8
2021-12-05,02,288.2,6.43,42.2
2021-12-05,12,393.4,6.29,41.6
2021-12-05,88,346.6,5.95,41.9
2021-12-05,76,245.3,4.08,25.8
2021-12-05,60,306.6,5.61,42.2
2021-12-06,27,269.5,5.75,28.3
2021-12-06,43,580.9,8.86,43.8
2021-12-06,03,304.2,5.81,43.8
2021-12-06,73,635.8,9.06,43.8
2021-12-06,19,357.4,6.74,36.7
2021-12-06,29,244.8,4.88,29.6
2021-12-06,67,627.2,6.58,44.1
2021-12-06,60,317.2,5.59,45.9
2021-12-06,80,296.8,5.53,45.9
2021-12-06,13,671.4,7.09,52.4
2021-12-06,10,377.9,6.55,44.1
2021-12-06,971,35.8,1.52,25.9
2021-12-06,32,532.5,7.33,44.5
2021-12-06,83,563.0,7.32,52.4
2021-12-06,77,385.6,6.24,39.2
2021-12-06,25,671.1,8.29,44.9
2021-12-06,54,419.8,5.99,44.1
2021-12-06,79,235.4,5.39,36.7
2021-12-06,56,384.4,6.51,29.6
2021-12-06,34,612.4,7.35,44.5
2021-12-06,78,463.1,6.37,39.2
2021-12-06,71,575.7,9.18,44.9
2021-12-06,37,333.7,5.79,52.2
2021-12-06,08,432.7,5.8,44.1
2021-12-06,2B,531.1,7.2,55.6
2021-12-06,74,717.6,9.21,43.8
2021-12-06,24,412.8,7.54,36.7
2021-12-06,976,25.0,1.25,16.7
2021-12-06,76,259.8,4.26,28.3
2021-12-06,16,292.4,6.25,36.7
2021-12-06,88,356.6,5.99,44.1
2021-12-06,66,636.1,7.94,44.5
2021-12-06,11,428.8,7.03,44.5
2021-12-06,44,442.0,6.38,59.1
2021-12-06,22,212.4,4.65,29.6
2021-12-06,33,511.2,6.79,36.7
2021-12-06,92,503.4,5.51,39.2
2021-12-06,30,541.6,7.63,44.5
2021-12-06,973,82.9,3.36,61.5
2021-12-06,15,205.9,4.55,43.8
2021-12-06,59,543.0,6.48,45.9
2021-12-06,57,377.9,5.59,44.1
2021-12-06,41,180.6,4.44,52.2
2021-12-06,91,366.2,5.76,39.2
2021-12-06,72,299.3,5.84,59.1
2021-12-06,62,407.4,6.18,45.9
2021-12-06,2A,398.4,5.36,55.6
2021-12-06,51,335.7,5.47,44.1
2021-12-06,17,343.7,6.31,36.7
2021-12-06,84,663.1,9.04,52.4
2021-12-06,61,290.7,6.1,28.3
2021-12-06,45,400.9,7.61,52.2
2021-12-06,82,411.2,6.32,44.5
2021-12-06,53,241.7,5.24,59.1
2021-12-06,42,598.5,8.18,43.8
2021-12-06,01,660.5,9.23,43.8
2021-12-06,02,295.2,6.36,45.9
2021-12-06,12,447.6,6.98,44.5
2021-12-06,48,216.3,6.53,44.5
2021-12-06,972,177.0,4.22,161.5
2021-12-06,09,546.6,8.2,44.5
2021-12-06,94,461.8,5.8,39.2
2021-12-06,14,222.0,4.09,28.3
2021-12-06,49,382.5,6.46,59.1
2021-12-06,28,322.1,6.34,52.2
2021-12-06,93,405.6,5.82,39.2
2021-12-06,26,898.3,10.35,43.8
2021-12-06,86,318.0,6.17,36.7
2021-12-06,46,527.2,7.93,44.5
2021-12-06,58,302.1,6.86,44.9
2021-12-06,70,417.2,7.68,44.9
2021-12-06,89,327.0,6.9,44.9
2021-12-06,87,320.4,6.3,36.7
2021-12-06,90,495.2,7.38,44.9
2021-12-06,21,486.8,7.34,44.9
2021-12-06,06,598.3,7.12,52.4
2021-12-06,07,903.1,10.9,43.8
2021-12-06,05,514.3,8.24,52.4
2021-12-06,35,361.4,5.74,29.6
2021-12-06,23,329.4,6.0,36.7
2021-12-06,18,377.9,7.59,52.2
2021-12-06,50,207.3,4.6,28.3
2021-12-06,75,627.4,5.33,39.2
2021-12-06,52,302.5,6.98,44.1
2021-12-06,36,195.7,5.18,52.2
2021-12-06,39,714.8,8.92,44.9
2021-12-06,47,664.5,8.25,36.7
2021-12-06,68,656.0,7.44,44.1
2021-12-06,38,584.3,8.29,43.8
2021-12-06,40,482.8,7.12,36.7
2021-12-06,81,307.8,5.91,44.5
2021-12-06,974,320.7,5.19,25.0
2021-12-06,85,392.7,6.26,59.1
2021-12-06,69,702.3,7.99,43.8
2021-12-06,95,433.7,6.36,39.2
2021-12-06,04,760.3,9.26,52.4
2021-12-06,31,502.4,6.49,44.5
2021-12-06,63,442.6,6.83,43.8
2021-12-06,55,286.3,5.89,44.1
2021-12-06,65,687.3,8.59,44.5
2021-12-06,64,629.6,7.06,36.7
2021-12-07,32,540.4,7.23,48.1
2021-12-07,41,177.2,4.35,51.7
2021-12-07,94,473.5,5.83,41.8
2021-12-07,972,178.7,3.98,169.2
2021-12-07,15,223.4,4.65,49.2
2021-12-07,66,659.3,7.94,48.1
2021-12-07,40,485.0,7.2,41.5
2021-12-07,76,273.3,4.42,32.5
2021-12-07,64,633.4,7.03,41.5
2021-12-07,04,781.5,9.31,56.7
2021-12-07,61,291.8,6.13,32.5
2021-12-07,91,381.5,5.86,41.8
2021-12-07,60,328.4,5.66,46.1
2021-12-07,83,606.3,7.64,56.7
2021-12-07,52,306.6,6.81,47.1
2021-12-07,34,629.4,7.38,48.1
2021-12-07,84,706.1,9.22,56.7
2021-12-07,78,472.9,6.47,41.8
2021-12-07,69,721.8,8.03,49.2
2021-12-07,85,399.7,6.28,59.1
2021-12-07,42,626.5,8.41,49.2
2021-12-07,37,342.9,5.75,51.7
2021-12-07,28,341.4,6.46,51.7
2021-12-07,01,678.7,9.14,49.2
2021-12-07,03,315.7,5.85,49.2
2021-12-07,09,568.2,8.36,48.1
2021-12-07,19,373.6,6.85,41.5
2021-12-07,71,592.9,9.2,51.5
2021-12-07,49,386.7,6.49,59.1
2021-12-07,08,409.4,5.56,47.1
2021-12-07,46,555.5,8.06,48.1
2021-12-07,02,296.7,6.43,46.1
2021-12-07,23,338.0,6.34,41.5
2021-12-07,21,511.0,7.51,51.5
2021-12-07,2A,434.7,5.55,66.7
2021-12-07,58,304.6,6.78,51.5
2021-12-07,90,493.8,7.23,51.5
2021-12-07,33,525.7,6.85,41.5
2021-12-07,24,428.8,7.51,41.5
2021-12-07,81,326.9,5.98,48.1
2021-12-07,82,421.9,6.39,48.1
2021-12-07,95,438.0,6.31,41.8
2021-12-07,53,270.5,5.68,59.1
2021-12-07,971,44.6,1.82,22.2
2021-12-07,17,355.3,6.42,41.5
2021-12-07,25,699.6,8.41,51.5
2021-12-07,07,919.3,10.97,49.2
2021-12-07,05,522.7,8.35,56.7
2021-12-07,77,403.1,6.32,41.8
2021-12-07,50,215.4,4.72,32.5
2021-12-07,56,383.7,6.44,30.2
2021-12-07,13,705.3,7.26,56.7
2021-12-07,79,246.9,5.38,41.5
2021-12-07,80,315.4,5.7,46.1
2021-12-07,06,629.7,7.29,56.7
2021-12-07,87,339.0,6.39,41.5
2021-12-07,10,389.2,6.55,47.1
2021-12-07,70,440.4,7.87,51.5
2021-12-07,39,728.3,8.88,51.5
2021-12-07,26,938.4,10.43,49.2
2021-12-07,63,453.3,6.85,49.2
2021-12-07,974,336.9,5.43,30.8
2021-12-07,88,368.3,6.16,47.1
2021-12-07,65,683.7,8.36,48.1
2021-12-07,36,198.5,5.08,51.7
2021-12-07,47,683.8,8.33,41.5
2021-12-07,38,605.2,8.38,49.2
2021-12-07,48,247.8,6.55,48.1
2021-12-07,18,368.4,7.3,51.7
2021-12-07,31,517.5,6.5,48.1
2021-12-07,73,652.0,9.1,49.2
2021-12-07,29,236.9,4.69,30.2
2021-12-07,14,221.8,4.09,32.5
2021-12-07,54,422.4,5.99,47.1
2021-12-07,43,598.1,8.92,49.2
2021-12-07,30,586.1,7.88,48.1
2021-12-07,16,282.6,5.97,41.5
2021-12-07,22,224.9,4.83,30.2
2021-12-07,35,360.2,5.68,30.2
2021-12-07,92,506.4,5.55,41.8
2021-12-07,75,644.3,5.39,41.8
2021-12-07,86,325.8,6.15,41.5
2021-12-07,59,555.2,6.61,46.1
2021-12-07,57,380.4,5.52,47.1
2021-12-07,976,29.0,1.39,16.7
2021-12-07,44,442.0,6.34,59.1
2021-12-07,973,81.2,3.28,61.5
2021-12-07,74,744.4,9.42,49.2
2021-12-07,72,300.2,5.75,59.1
2021-12-07,62,416.0,6.32,46.1
2021-12-07,89,341.8,7.13,51.5
2021-12-07,12,471.0,7.09,48.1
2021-12-07,51,353.8,5.63,47.1
2021-12-07,93,416.4,5.83,41.8
2021-12-07,45,426.6,7.75,51.7
2021-12-07,67,653.7,6.66,47.1
2021-12-07,68,677.5,7.54,47.1
2021-12-07,2B,563.5,7.57,66.7
2021-12-07,27,275.8,5.9,32.5
2021-12-07,55,297.8,5.76,47.1
2021-12-07,11,460.7,7.1,48.1
2021-12-08,49,396.8,6.62,56.4
2021-12-08,87,350.9,6.41,43.4
2021-12-08,35,353.8,5.54,28.4
2021-12-08,06,658.0,7.51,58.9
2021-12-08,46,558.4,7.83,49.2
2021-12-08,75,658.3,5.42,43.7
2021-12-08,55,303.9,5.86,51.6
2021-12-08,64,626.8,7.02,43.4
2021-12-08,48,274.0,7.04,49.2
2021-12-08,12,496.5,7.24,49.2
2021-12-08,74,757.4,9.52,51.0
2021-12-08,44,452.6,6.38,56.4
2021-12-08,976,31.1,1.36,16.7
2021-12-08,43,622.7,9.09,51.0
2021-12-08,41,185.8,4.46,51.7
2021-12-08,42,638.5,8.4,51.0
2021-12-08,33,526.0,6.78,43.4
2021-12-08,72,309.9,5.94,56.4
2021-12-08,973,92.2,3.63,69.2
2021-12-08,22,223.6,4.66,28.4
2021-12-08,45,433.4,7.76,51.7
2021-12-08,54,423.3,5.92,51.6
2021-12-08,73,660.5,9.22,51.0
2021-12-08,08,418.8,5.71,51.6
2021-12-08,14,220.8,3.96,32.5
2021-12-08,17,361.5,6.42,43.4
2021-12-08,78,477.4,6.48,43.7
2021-12-08,83,640.8,7.94,58.9
2021-12-08,80,319.2,5.58,47.3
2021-12-08,24,443.0,7.59,43.4
2021-12-08,71,590.3,8.99,50.5
2021-12-08,63,446.8,6.62,51.0
2021-12-08,13,734.9,7.42,58.9
2021-12-08,65,669.6,8.07,49.2
2021-12-08,02,292.0,6.31,47.3
2021-12-08,52,323.2,6.89,51.6
2021-12-08,85,399.9,6.21,56.4
2021-12-08,18,372.8,7.29,51.7
2021-12-08,77,418.4,6.41,43.7
2021-12-08,50,226.6,4.95,32.5
2021-12-08,01,693.5,9.11,51.0
2021-12-08,94,483.8,5.91,43.7
2021-12-08,29,238.0,4.7,28.4
2021-12-08,27,275.8,5.9,32.5
2021-12-08,68,685.7,7.51,51.6
2021-12-08,67,670.4,6.71,51.6
2021-12-08,51,362.2,5.71,51.6
2021-12-08,62,423.4,6.39,47.3
2021-12-08,92,513.4,5.56,43.7
2021-12-08,30,638.1,8.24,49.2
2021-12-08,2B,613.4,8.1,72.2
2021-12-08,11,485.6,7.13,49.2
2021-12-08,59,554.6,6.64,47.3
2021-12-08,32,544.1,7.35,49.2
2021-12-08,66,674.7,7.89,49.2
2021-12-08,61,287.8,6.1,32.5
2021-12-08,86,329.0,6.08,43.4
2021-12-08,15,229.7,4.58,51.0
2021-12-08,2A,494.4,6.02,72.2
2021-12-08,91,398.1,6.0,43.7
2021-12-08,16,283.2,5.99,43.4
2021-12-08,971,45.6,1.79,22.2
2021-12-08,25,725.0,8.54,50.5
2021-12-08,56,382.0,6.41,28.4
2021-12-08,89,366.5,7.36,50.5
2021-12-08,93,433.6,6.0,43.7
