url_test,prod_url
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/084/003/003com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/084/003/003com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/084/007/007com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/084/007/007com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/084/015/015com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/084/015/015com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/084/026/026com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/084/026/026com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/084/038/038com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/084/038/038com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/084/042/042com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/084/042/042com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/084/043/043com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/084/043/043com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/084/063/063com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/084/063/063com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/084/069/069com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/084/069/069com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/084/073/073com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/084/073/073com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/084/074/074com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/084/074/074com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/093/004/004com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/093/004/004com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/093/005/005com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/093/005/005com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/093/006/006com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/093/006/006com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/093/013/013com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/093/013/013com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/093/083/083com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/093/083/083com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/093/084/084com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/093/084/084com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/094/02A/02Acom.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/094/02A/02Acom.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/094/02B/02Bcom.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/094/02B/02Bcom.xml
